id,titulo,preco,rating,disponibilidade,categoria,imagem_local
6036239d2ab349b7,Peak: Secrets from the New Science of Expertise,£16.28,Two,In stock,Science,data\imagens\6036239d2ab349b7.jpg
c6bf14cb901c63ac,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",£13.03,Four,In stock,Science,data\imagens\c6bf14cb901c63ac.jpg
63c0826ef59eae66,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",£57.35,Five,In stock,Science,data\imagens\63c0826ef59eae66.jpg
61002f3b7ba5d780,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",£25.83,Two,In stock,Science,data\imagens\61002f3b7ba5d780.jpg
281a244ce1954711,Seven Brief Lessons on Physics,£30.60,Four,In stock,Science,data\imagens\281a244ce1954711.jpg
6f2c0a9adbb2bca9,The Selfish Gene,£29.45,One,In stock,Science,data\imagens\6f2c0a9adbb2bca9.jpg
a897fe39b1053632,A Light in the Attic,£51.77,Three,In stock,Poetry,data\imagens\a897fe39b1053632.jpg
1dfe412b8ac00530,The Black Maria,£52.15,One,In stock,Poetry,data\imagens\1dfe412b8ac00530.jpg
30a7f60cd76ca58c,Shakespeare's Sonnets,£20.66,Four,In stock,Poetry,data\imagens\30a7f60cd76ca58c.jpg
feb7cc7701ecf901,Olio,£23.88,One,In stock,Poetry,data\imagens\feb7cc7701ecf901.jpg
55f9da0c5eea2e10,You can't bury them all: Poems,£33.63,Two,In stock,Poetry,data\imagens\55f9da0c5eea2e10.jpg
b4fd5943413e089a,Slow States of Collapse: Poems,£57.31,Three,In stock,Poetry,data\imagens\b4fd5943413e089a.jpg
657fe5ead67a7767,Untitled Collection: Sabbath Poems 2014,£14.27,Four,In stock,Poetry,data\imagens\657fe5ead67a7767.jpg
31001a1210623bd4,Poems That Make Grown Women Cry,£14.19,Four,In stock,Poetry,data\imagens\31001a1210623bd4.jpg
cfeb1e1e0e695b58,Night Sky with Exit Wounds,£41.05,One,In stock,Poetry,data\imagens\cfeb1e1e0e695b58.jpg
86cbddb61ea78bb7,salt.,£46.78,Four,In stock,Poetry,data\imagens\86cbddb61ea78bb7.jpg
aa35446aab16017f,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",£50.89,Five,In stock,Poetry,data\imagens\aa35446aab16017f.jpg
c0fc0cd215ee1724,Out of Print: City Lights Spotlight No. 14,£53.64,Five,In stock,Poetry,data\imagens\c0fc0cd215ee1724.jpg
c44c5e1425475206,Les Fleurs du Mal,£29.04,Five,In stock,Poetry,data\imagens\c44c5e1425475206.jpg
b7870fa6dc088fbb,Howl and Other Poems,£40.45,Two,In stock,Poetry,data\imagens\b7870fa6dc088fbb.jpg
b74ee891e2a6dd69,Leave This Song Behind: Teen Poetry at Its Best,£51.17,Five,In stock,Poetry,data\imagens\b74ee891e2a6dd69.jpg
3d250ab0f12be445,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),£15.42,Five,In stock,Poetry,data\imagens\3d250ab0f12be445.jpg
b228042c088b1913,The Crossover,£38.77,Four,In stock,Poetry,data\imagens\b228042c088b1913.jpg
b54d7416bb445989,Booked,£17.49,Five,In stock,Poetry,data\imagens\b54d7416bb445989.jpg
e63c3f25338baf9a,Twenty Love Poems and a Song of Despair,£30.95,Four,In stock,Poetry,data\imagens\e63c3f25338baf9a.jpg
e7e87087b1a44711,"Vampire Knight, Vol. 1 (Vampire Knight #1)",£15.40,One,In stock,Paranormal,data\imagens\e7e87087b1a44711.jpg
ccd9ffa25efabdea,Wall and Piece,£44.18,Four,In stock,Art,data\imagens\ccd9ffa25efabdea.jpg
9194ae88379dbf1a,Feathers: Displays of Brilliant Plumage,£49.05,Three,In stock,Art,data\imagens\9194ae88379dbf1a.jpg
d6d9ffea95f2f8bf,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,£48.63,Four,In stock,Art,data\imagens\d6d9ffea95f2f8bf.jpg
3eec766dda26fa64,The New Drawing on the Right Side of the Brain,£43.02,Three,In stock,Art,data\imagens\3eec766dda26fa64.jpg
8a150fd8ff5d7686,History of Beauty,£10.29,Four,In stock,Art,data\imagens\8a150fd8ff5d7686.jpg
9147c5251cc99eb1,The Story of Art,£41.14,Four,In stock,Art,data\imagens\9147c5251cc99eb1.jpg
4b8fa561a1e52d1c,The Art Book,£32.34,Two,In stock,Art,data\imagens\4b8fa561a1e52d1c.jpg
66a4e422b212726a,Ways of Seeing,£39.51,Five,In stock,Art,data\imagens\66a4e422b212726a.jpg
4e812d32d64e2431,The Lucifer Effect: Understanding How Good People Turn Evil,£10.40,One,In stock,Psychology,data\imagens\4e812d32d64e2431.jpg
235fa48eeed11d82,The Golden Condom: And Other Essays on Love Lost and Found,£39.43,One,In stock,Psychology,data\imagens\235fa48eeed11d82.jpg
ce8666d9b42fc9a0,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,£56.27,Three,In stock,Psychology,data\imagens\ce8666d9b42fc9a0.jpg
46cb43c2ab133ccc,An Unquiet Mind: A Memoir of Moods and Madness,£21.30,Three,In stock,Psychology,data\imagens\46cb43c2ab133ccc.jpg
719d72f3ee512dc6,"Thinking, Fast and Slow",£21.14,One,In stock,Psychology,data\imagens\719d72f3ee512dc6.jpg
396385e3de5d18c3,Civilization and Its Discontents,£59.95,Two,In stock,Psychology,data\imagens\396385e3de5d18c3.jpg
f5873c8fc7760000,8 Keys to Mental Health Through Exercise,£31.04,One,In stock,Psychology,data\imagens\f5873c8fc7760000.jpg
c99761a700ade23f,The Argonauts,£10.93,Two,In stock,Autobiography,data\imagens\c99761a700ade23f.jpg
5569c3fea112718e,M Train,£27.18,One,In stock,Autobiography,data\imagens\5569c3fea112718e.jpg
825d6c44da3ca5a6,Lab Girl,£40.85,One,In stock,Autobiography,data\imagens\825d6c44da3ca5a6.jpg
612369a5947a012e,Approval Junkie: Adventures in Caring Too Much,£58.81,Five,In stock,Autobiography,data\imagens\612369a5947a012e.jpg
28921443f052bea6,Running with Scissors,£12.91,Four,In stock,Autobiography,data\imagens\28921443f052bea6.jpg
abc4a7ee16c21088,Me Talk Pretty One Day,£57.60,Two,In stock,Autobiography,data\imagens\abc4a7ee16c21088.jpg
0dcadb06206abd3c,Lust & Wonder,£11.87,Two,In stock,Autobiography,data\imagens\0dcadb06206abd3c.jpg
c53d9fefcda371e9,Life Without a Recipe,£59.04,Five,In stock,Autobiography,data\imagens\c53d9fefcda371e9.jpg
c9770bb1d5a492a0,A Heartbreaking Work of Staggering Genius,£54.29,Five,In stock,Autobiography,data\imagens\c9770bb1d5a492a0.jpg
ef49db2aaa9bb547,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,£37.35,Two,In stock,Parenting,data\imagens\ef49db2aaa9bb547.jpg
ed813a848580ba50,Fifty Shades Freed (Fifty Shades #3),£15.36,Five,In stock,Adult Fiction,data\imagens\ed813a848580ba50.jpg
f21effc079a2b38a,The Long Haul (Diary of a Wimpy Kid #9),£44.07,One,In stock,Humor,data\imagens\f21effc079a2b38a.jpg
02b74068fa98d8a4,Old School (Diary of a Wimpy Kid #10),£11.83,Five,In stock,Humor,data\imagens\02b74068fa98d8a4.jpg
b8a8ff84233f0570,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,£25.98,Four,In stock,Humor,data\imagens\b8a8ff84233f0570.jpg
fbb21a2f71f4d981,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",£14.75,Five,In stock,Humor,data\imagens\fbb21a2f71f4d981.jpg
7e9068872228c474,Dress Your Family in Corduroy and Denim,£43.68,Three,In stock,Humor,data\imagens\7e9068872228c474.jpg
4242cc3d0437db12,Toddlers Are A**holes: It's Not Your Fault,£25.55,One,In stock,Humor,data\imagens\4242cc3d0437db12.jpg
dab0196cd5fc8e5e,When You Are Engulfed in Flames,£30.89,Five,In stock,Humor,data\imagens\dab0196cd5fc8e5e.jpg
54aeeb4610d3ae08,Naked,£31.69,Three,In stock,Humor,data\imagens\54aeeb4610d3ae08.jpg
190fbebbf798c31a,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",£55.50,Five,In stock,Humor,data\imagens\190fbebbf798c31a.jpg
0cb4856be3694a57,Holidays on Ice,£51.07,Two,In stock,Humor,data\imagens\0cb4856be3694a57.jpg
6f78a0d744c35456,Security,£39.25,Two,In stock,Horror,data\imagens\6f78a0d744c35456.jpg
8585760646e3aa2a,Follow You Home,£21.36,One,In stock,Horror,data\imagens\8585760646e3aa2a.jpg
2d88a31f325dfd3b,The Loney,£23.40,One,In stock,Horror,data\imagens\2d88a31f325dfd3b.jpg
af58a74e4b2a23a0,Pet Sematary,£10.56,Three,In stock,Horror,data\imagens\af58a74e4b2a23a0.jpg
bf5de316a5e9a4ab,Doctor Sleep (The Shining #2),£40.12,Two,In stock,Horror,data\imagens\bf5de316a5e9a4ab.jpg
b8d7b3f5c7a95d65,Psycho: Sanitarium (Psycho #1.5),£36.97,Five,In stock,Horror,data\imagens\b8d7b3f5c7a95d65.jpg
d069086944f2e330,Can You Keep a Secret? (Fear Street Relaunch #4),£48.64,One,In stock,Horror,data\imagens\d069086944f2e330.jpg
e958ae92f328c181,Red Dragon (Hannibal Lecter #1),£23.37,Three,In stock,Horror,data\imagens\e958ae92f328c181.jpg
e46b1074b99ac4b6,Dracula the Un-Dead,£35.63,Five,In stock,Horror,data\imagens\e46b1074b99ac4b6.jpg
869d20b3b8128230,Night Shift (Night Shift #1-20),£12.75,Four,In stock,Horror,data\imagens\869d20b3b8128230.jpg
70b585c9d0f15725,Needful Things,£47.51,Four,In stock,Horror,data\imagens\70b585c9d0f15725.jpg
81d4191030b9704b,Misery,£34.79,Two,In stock,Horror,data\imagens\81d4191030b9704b.jpg
670a2773607d785d,It,£25.01,Three,In stock,Horror,data\imagens\670a2773607d785d.jpg
6e9403f00acd6752,'Salem's Lot,£49.56,Four,In stock,Horror,data\imagens\6e9403f00acd6752.jpg
49f24193f0b961e6,The Stand,£57.86,Two,In stock,Horror,data\imagens\49f24193f0b961e6.jpg
92dcc54a27107a37,The Girl with All the Gifts,£49.47,Three,In stock,Horror,data\imagens\92dcc54a27107a37.jpg
557c03c284be1bf2,House of Leaves,£54.89,One,In stock,Horror,data\imagens\557c03c284be1bf2.jpg
4165285e1663650f,Sapiens: A Brief History of Humankind,£54.23,Five,In stock,History,data\imagens\4165285e1663650f.jpg
9a9d6e9bc555731e,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",£25.52,One,In stock,History,data\imagens\9a9d6e9bc555731e.jpg
a3d2a4250807f1e9,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,£19.73,One,In stock,History,data\imagens\a3d2a4250807f1e9.jpg
7392c0032f92d816,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",£36.28,Two,In stock,History,data\imagens\7392c0032f92d816.jpg
de3f25248ba0789f,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,£59.64,One,In stock,History,data\imagens\de3f25248ba0789f.jpg
dd5bfa6cc2c0ecc3,Zealot: The Life and Times of Jesus of Nazareth,£24.70,Three,In stock,History,data\imagens\dd5bfa6cc2c0ecc3.jpg
d5e0526e1ab682a3,A Distant Mirror: The Calamitous 14th Century,£14.58,Three,In stock,History,data\imagens\d5e0526e1ab682a3.jpg
6e8e5626ac4d279e,1491: New Revelations of the Americas Before Columbus,£21.80,Three,In stock,History,data\imagens\6e8e5626ac4d279e.jpg
7f5157bf53065d36,Brilliant Beacons: A History of the American Lighthouse,£11.45,Three,In stock,History,data\imagens\7f5157bf53065d36.jpg
f16c2edb2a603f92,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",£44.48,Five,In stock,History,data\imagens\f16c2edb2a603f92.jpg
6c7fa6844380f50a,A Short History of Nearly Everything,£52.40,Five,In stock,History,data\imagens\6c7fa6844380f50a.jpg
774fa432bd7d9c47,The Rise and Fall of the Third Reich: A History of Nazi Germany,£39.67,Two,In stock,History,data\imagens\774fa432bd7d9c47.jpg
f3c70d296ec796c4,Catherine the Great: Portrait of a Woman,£58.55,Four,In stock,History,data\imagens\f3c70d296ec796c4.jpg
0d210d2448c3018f,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,£42.91,Five,In stock,History,data\imagens\0d210d2448c3018f.jpg
c4589ee5977a47be,The Hiding Place,£55.91,Four,In stock,History,data\imagens\c4589ee5977a47be.jpg
add33db6ff80db24,America's War for the Greater Middle East: A Military History,£51.22,Two,In stock,History,data\imagens\add33db6ff80db24.jpg
b5da59dd177eb36b,The Guns of August,£14.54,Two,In stock,History,data\imagens\b5da59dd177eb36b.jpg
1812b8f5641287e3,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",£43.70,Two,In stock,History,data\imagens\1812b8f5641287e3.jpg
5674a18a29a43ced,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",£30.52,Three,In stock,Food and Drink,data\imagens\5674a18a29a43ced.jpg
142d767a56a9254d,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",£56.41,One,In stock,Food and Drink,data\imagens\142d767a56a9254d.jpg
784bc2279baa878d,My Paris Kitchen: Recipes and Stories,£33.37,Two,In stock,Food and Drink,data\imagens\784bc2279baa878d.jpg
72f9d5be3472d34e,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",£14.02,Four,In stock,Food and Drink,data\imagens\72f9d5be3472d34e.jpg
7b75cc7f223791f4,"Layered: Baking, Building, and Styling Spectacular Cakes",£40.11,One,In stock,Food and Drink,data\imagens\7b75cc7f223791f4.jpg
e4c7f3487d17fd42,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,£37.34,Five,In stock,Food and Drink,data\imagens\e4c7f3487d17fd42.jpg
e28e330cbdf01126,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,£37.60,Two,In stock,Food and Drink,data\imagens\e28e330cbdf01126.jpg
96a38e7c813d8f1d,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,£41.25,One,In stock,Food and Drink,data\imagens\96a38e7c813d8f1d.jpg
46c1530d7546ea6d,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",£42.16,Three,In stock,Food and Drink,data\imagens\46c1530d7546ea6d.jpg
ddc8340dabc8641b,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,£28.77,Three,In stock,Food and Drink,data\imagens\ddc8340dabc8641b.jpg
245e6bf08b8d2955,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",£19.55,One,In stock,Food and Drink,data\imagens\245e6bf08b8d2955.jpg
999912e63a3262ae,Barefoot Contessa Back to Basics,£28.01,One,In stock,Food and Drink,data\imagens\999912e63a3262ae.jpg
0e0da9192a025efc,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,£50.62,Five,In stock,Food and Drink,data\imagens\0e0da9192a025efc.jpg
8bbd7df8a324f31d,My Kitchen Year: 136 Recipes That Saved My Life,£11.53,Two,In stock,Food and Drink,data\imagens\8bbd7df8a324f31d.jpg
76319fe9d8b465a3,Everyday Italian: 125 Simple and Delicious Recipes,£20.10,Five,In stock,Food and Drink,data\imagens\76319fe9d8b465a3.jpg
a4eef523118805ef,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",£38.77,One,In stock,Food and Drink,data\imagens\a4eef523118805ef.jpg
2587c54f5530dafc,Cravings: Recipes for What You Want to Eat,£20.50,Three,In stock,Food and Drink,data\imagens\2587c54f5530dafc.jpg
65cfc9f242c2984a,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",£12.34,Four,In stock,Food and Drink,data\imagens\65cfc9f242c2984a.jpg
b1a227b7609ff263,32 Yolks,£53.63,Two,In stock,Food and Drink,data\imagens\b1a227b7609ff263.jpg
924438fc6cbec836,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",£11.38,Five,In stock,Food and Drink,data\imagens\924438fc6cbec836.jpg
2a9fcb3382d351c8,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),£46.01,Four,In stock,Food and Drink,data\imagens\2a9fcb3382d351c8.jpg
eff5710404e2ff78,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,£28.25,Two,In stock,Food and Drink,data\imagens\eff5710404e2ff78.jpg
6478ccb4416e6a5d,The Barefoot Contessa Cookbook,£59.92,Five,In stock,Food and Drink,data\imagens\6478ccb4416e6a5d.jpg
faf841f81c52638b,Better Homes and Gardens New Cook Book,£39.61,Three,In stock,Food and Drink,data\imagens\faf841f81c52638b.jpg
f701fae56b645ef7,The Power Greens Cookbook: 140 Delicious Superfood Recipes,£11.05,Five,In stock,Food and Drink,data\imagens\f701fae56b645ef7.jpg
12a90b90283b2e6d,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,£24.91,Five,In stock,Food and Drink,data\imagens\12a90b90283b2e6d.jpg
4672d10b9b1e7a05,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,£13.66,Two,In stock,Food and Drink,data\imagens\4672d10b9b1e7a05.jpg
742702d662a71410,The Smitten Kitchen Cookbook,£23.59,One,In stock,Food and Drink,data\imagens\742702d662a71410.jpg
311634df10651e05,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",£34.32,Three,In stock,Food and Drink,data\imagens\311634df10651e05.jpg
6c4d17a46cac8787,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,£33.14,Three,In stock,Food and Drink,data\imagens\6c4d17a46cac8787.jpg
b53db2271c9624f7,Redeeming Love,£20.47,Five,In stock,Christian Fiction,data\imagens\b53db2271c9624f7.jpg
a57b1dcbd6849222,Close to You,£49.46,Four,In stock,Christian Fiction,data\imagens\a57b1dcbd6849222.jpg
bee6e93e9976f4fa,Shadows of the Past (Logan Point #1),£39.67,Five,In stock,Christian Fiction,data\imagens\bee6e93e9976f4fa.jpg
b6670507e85b30e6,Like Never Before (Walker Family #2),£28.77,Two,In stock,Christian Fiction,data\imagens\b6670507e85b30e6.jpg
4807043b8218e9ce,Counted With the Stars (Out from Egypt #1),£17.97,Five,In stock,Christian Fiction,data\imagens\4807043b8218e9ce.jpg
61569d12d4ae7161,If I Run (If I Run #1),£49.97,Four,In stock,Christian Fiction,data\imagens\61569d12d4ae7161.jpg
2597b5a345f45e1b,The Dirty Little Secrets of Getting Your Dream Job,£33.34,Four,In stock,Business,data\imagens\2597b5a345f45e1b.jpg
3bebf34ee9330cbd,The Third Wave: An Entrepreneurâs Vision of the Future,£12.61,Five,In stock,Business,data\imagens\3bebf34ee9330cbd.jpg
56e4f9eab2e8e674,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,£27.55,Three,In stock,Business,data\imagens\56e4f9eab2e8e674.jpg
0e0dcc3339602b28,Shoe Dog: A Memoir by the Creator of NIKE,£23.99,Two,In stock,Business,data\imagens\0e0dcc3339602b28.jpg
b96fc7a0ea7d4b45,Made to Stick: Why Some Ideas Survive and Others Die,£38.85,Five,In stock,Business,data\imagens\b96fc7a0ea7d4b45.jpg
8976d9161c027142,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,£43.14,One,In stock,Business,data\imagens\8976d9161c027142.jpg
1c584f82a7a1c4f0,The Art of Startup Fundraising,£21.00,Three,In stock,Business,data\imagens\1c584f82a7a1c4f0.jpg
816180220e8cb419,Born for This: How to Find the Work You Were Meant to Do,£21.59,Five,In stock,Business,data\imagens\816180220e8cb419.jpg
a2308a936e898d48,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,£36.91,One,In stock,Business,data\imagens\a2308a936e898d48.jpg
8486f61aa81a3daa,"Rich Dad, Poor Dad",£51.74,One,In stock,Business,data\imagens\8486f61aa81a3daa.jpg
70c7c3ca7f9b2728,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,£33.92,Three,In stock,Business,data\imagens\70c7c3ca7f9b2728.jpg
8e9dd8431170c09e,Rework,£44.88,Two,In stock,Business,data\imagens\8e9dd8431170c09e.jpg
d69dd8dac66f9f84,Louisa: The Extraordinary Life of Mrs. Adams,£16.85,Two,In stock,Biography,data\imagens\d69dd8dac66f9f84.jpg
b06599b108e83f98,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",£21.15,Two,In stock,Biography,data\imagens\b06599b108e83f98.jpg
57f85720e54d6442,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,£39.55,One,In stock,Biography,data\imagens\57f85720e54d6442.jpg
5b546a46a86a9d8c,Benjamin Franklin: An American Life,£48.19,Three,In stock,Biography,data\imagens\5b546a46a86a9d8c.jpg
1a5044d233936b1a,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),£42.57,Three,In stock,Biography,data\imagens\1a5044d233936b1a.jpg
23356462d1320d61,In Her Wake,£12.84,One,In stock,Thriller,data\imagens\23356462d1320d61.jpg
5dada2b7be26bd03,The Elephant Tree,£23.82,Five,In stock,Thriller,data\imagens\5dada2b7be26bd03.jpg
be5cc846f45496fb,Behind Closed Doors,£52.22,Four,In stock,Thriller,data\imagens\be5cc846f45496fb.jpg
024387ca4cafd5cc,You (You #1),£43.61,Five,In stock,Thriller,data\imagens\024387ca4cafd5cc.jpg
847935fc68707426,The Guilty (Will Robie #4),£13.82,Two,In stock,Thriller,data\imagens\847935fc68707426.jpg
1b8187fa4bf6ab05,The 14th Colony (Cotton Malone #11),£39.24,One,In stock,Thriller,data\imagens\1b8187fa4bf6ab05.jpg
012170e4fc87ace0,Give It Back,£18.32,Two,In stock,Thriller,data\imagens\012170e4fc87ace0.jpg
8dde2ff3f6fcc0a3,Killing Floor (Jack Reacher #1),£31.49,Four,In stock,Thriller,data\imagens\8dde2ff3f6fcc0a3.jpg
9c4d061c1e2fe6bf,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),£59.71,Three,In stock,Thriller,data\imagens\9c4d061c1e2fe6bf.jpg
ad15a9a139919918,Far From True (Promise Falls Trilogy #2),£34.93,Two,In stock,Thriller,data\imagens\ad15a9a139919918.jpg
2b685187f55c5d31,The Travelers,£15.77,One,In stock,Thriller,data\imagens\2b685187f55c5d31.jpg
3ecb690d1542c568,When We Collided,£31.77,One,In stock,Contemporary,data\imagens\3ecb690d1542c568.jpg
a278db6b2b09cf9f,Someone Like You (The Harrisons #2),£52.79,Five,In stock,Contemporary,data\imagens\a278db6b2b09cf9f.jpg
be3db344a845580b,We Are All Completely Beside Ourselves,£24.04,One,In stock,Contemporary,data\imagens\be3db344a845580b.jpg
6258a1f6a6dcfe50,The Four Agreements: A Practical Guide to Personal Freedom,£17.66,Five,In stock,Spirituality,data\imagens\6258a1f6a6dcfe50.jpg
7d6d2a6c0276f81b,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,£32.24,Five,In stock,Spirituality,data\imagens\7d6d2a6c0276f81b.jpg
513271dadc1322ae,Chasing Heaven: What Dying Taught Me About Living,£37.80,Two,In stock,Spirituality,data\imagens\513271dadc1322ae.jpg
8fab4c4f6f82a4ce,If I Gave You God's Phone Number....: Searching for Spirituality in America,£20.91,One,In stock,Spirituality,data\imagens\8fab4c4f6f82a4ce.jpg
48cb52d78c992487,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,£46.33,Two,In stock,Spirituality,data\imagens\48cb52d78c992487.jpg
f6ae39568db1130e,A New Earth: Awakening to Your Life's Purpose,£55.65,Five,In stock,Spirituality,data\imagens\f6ae39568db1130e.jpg
7093cf549cd2e7de,Logan Kade (Fallen Crest High #5.5),£13.12,Two,In stock,Academic,data\imagens\7093cf549cd2e7de.jpg
9ffa38d3b832433a,Online Marketing for Busy Authors: A Step-By-Step Guide,£46.35,One,In stock,Self Help,data\imagens\9ffa38d3b832433a.jpg
a6f99b9e687f9d46,How to Be Miserable: 40 Strategies You Already Use,£46.03,One,In stock,Self Help,data\imagens\a6f99b9e687f9d46.jpg
8ecf0356a3878811,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",£52.15,Three,In stock,Self Help,data\imagens\8ecf0356a3878811.jpg
88ec621893e595d0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,£12.08,Three,In stock,Self Help,data\imagens\88ec621893e595d0.jpg
e792c0969cefe1b8,How to Stop Worrying and Start Living,£46.49,Five,In stock,Self Help,data\imagens\e792c0969cefe1b8.jpg
39861fc1c0845d15,All the Light We Cannot See,£29.87,Five,In stock,Historical,data\imagens\39861fc1c0845d15.jpg
eb7459e0c570251d,The Girl You Left Behind (The Girl You Left Behind #1),£15.79,One,In stock,Historical,data\imagens\eb7459e0c570251d.jpg
e4ac92d89b946781,(Un)Qualified: How God Uses Broken People to Do Big Things,£54.00,Five,In stock,Christian,data\imagens\e4ac92d89b946781.jpg
4b9d9cfe0f435788,Crazy Love: Overwhelmed by a Relentless God,£47.72,Two,In stock,Christian,data\imagens\4b9d9cfe0f435788.jpg
a322361a37a78d3d,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,£25.77,One,In stock,Christian,data\imagens\a322361a37a78d3d.jpg
e46a164cf310fd7d,Silence in the Dark (Logan Point #4),£58.33,Three,In stock,Suspense,data\imagens\e46a164cf310fd7d.jpg
1bba4b1ba23ed2d6,The Grownup,£35.88,One,In stock,Short Stories,data\imagens\1bba4b1ba23ed2d6.jpg
0e095ed785af7e43,Suzie Snowflake: One beautiful flake (a self-esteem story),£54.81,Five,In stock,Novels,data\imagens\0e095ed785af7e43.jpg
43c6a960757cf559,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",£49.05,Three,In stock,Health,data\imagens\43c6a960757cf559.jpg
047dfa57ba0bf638,"Eat Fat, Get Thin",£54.07,Two,In stock,Health,data\imagens\047dfa57ba0bf638.jpg
96aa539bfd4c07e2,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,£49.71,Five,In stock,Health,data\imagens\96aa539bfd4c07e2.jpg
f9c87ccb2bc4853b,The Art and Science of Low Carbohydrate Living,£52.98,Five,In stock,Health,data\imagens\f9c87ccb2bc4853b.jpg
a18a4f574854aced,Libertarianism for Beginners,£51.33,Two,In stock,Politics,data\imagens\a18a4f574854aced.jpg
2b5054a4192e9b06,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,£52.65,Four,In stock,Politics,data\imagens\2b5054a4192e9b06.jpg
3968e3fbf4695d7c,Equal Is Unfair: America's Misguided Fight Against Income Inequality,£56.86,One,In stock,Politics,data\imagens\3968e3fbf4695d7c.jpg
bb8245f52c7cce8f,Amid the Chaos,£36.58,One,In stock,Cultural,data\imagens\bb8245f52c7cce8f.jpg
88c21fcd38e2486e,Dark Notes,£19.19,Five,In stock,Erotica,data\imagens\88c21fcd38e2486e.jpg
abeafe151a587d3b,The Long Shadow of Small Ghosts: Murder and Memory in an American City,£10.97,One,In stock,Crime,data\imagens\abeafe151a587d3b.jpg
